source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code
Google Play,be24f505-e8df-4f28-90b1-05152c33b185,Eman Elfaham,,التحيز التام لاسرائيل,1,0,2023-10-22 02:15:00,,,436.0.0.35.101,en,us
Google Play,e4439c7a-c9d6-4d88-b859-a199239e1980,Heba Ahmed,,لا يوجد حريه للتعبير,1,0,2023-10-22 02:14:48,,,437.0.0.35.116,en,us
Google Play,b489c3aa-c8ec-440c-8695-323e46cc93b5,Amr,,ليس هناك حرية تعبير,1,0,2023-10-22 02:14:46,,,,en,us
Google Play,633599e5-ba92-4569-8f30-af417752d835,Nabil Elshabrawy,,ليس هناك حرية تعبير,1,0,2023-10-22 02:14:46,,,436.0.0.35.101,en,us
Google Play,e73f0930-08f0-4918-affb-8ae934057999,rahma keddam,,ليس هناك حرية التعبير,1,0,2023-10-22 02:14:42,,,,en,us
Google Play,f5676fd6-0ab9-47c6-9897-df00b950ead7,Souzy Afifi,,There's no free opinion,1,0,2023-10-22 02:14:40,,,,en,us
Google Play,67899fab-d2d4-41b8-8d11-17ef4183a2a9,Mahdi Tebina,,تطبيق فيس بوك لايدعم حرية التعبير 🇵🇸,1,0,2023-10-22 02:14:38,,,436.0.0.35.101,en,us
Google Play,2c10b0e5-a7e9-4690-a2b3-2918d02bac58,Belal Tarek,,Restricting freedoms,1,0,2023-10-22 02:14:37,,,436.0.0.35.101,en,us
Google Play,47ac8bc1-00fc-4215-932a-b0189e9af8d3,Bbs Bouche,,There is no freedom of expression in this a aqq,1,0,2023-10-22 02:14:29,,,402.1.0.24.84,en,us
Google Play,cec4e295-872d-4a7e-afdd-fb649e0b55c2,khaled coco,,No freedom of speech,1,0,2023-10-22 02:14:24,,,437.0.0.35.116,en,us
Google Play,c8b5abca-7202-453b-89ac-2899f65ccfd9,A.Y.N,,Is not good,1,0,2023-10-22 02:14:21,,,426.0.0.26.50,en,us
Google Play,9f4b31e8-0ba7-477e-9223-f5452f6e754d,CHERGUI ABDELATIF,,ني.ك ماتك.كم,1,0,2023-10-22 02:14:12,,,436.0.0.35.101,en,us
Google Play,8ddb2bce-8e64-49b4-9795-dfc48cff819f,Ahmed Mostafa,,ليس هناك حريه التعبير عن الراي الاخر,1,0,2023-10-22 02:14:09,,,437.0.0.35.116,en,us
Google Play,fc639bbe-e2c7-41af-b1d1-b90a1a2eb3b4,Rana Tarek,,No free expenses of opinions,1,0,2023-10-22 02:14:04,,,436.0.0.35.101,en,us
Google Play,3afde0b4-f909-4ced-abc5-55cdfed86e78,Eya For fun,,No freedom of expression,1,0,2023-10-22 02:13:56,,,,en,us
Google Play,6b6e5e2f-7344-467e-97de-92732674028b,Shimaa Ali,,غير محايد بشأن القضية الفلسطينية,1,0,2023-10-22 02:13:54,,,436.0.0.35.101,en,us
Google Play,b5a2830b-da75-4be1-a16d-a463ef9838a6,Black Devil (Heroes of Might & Magic V),,doesn't allow free opinions,1,0,2023-10-22 02:13:50,,,437.0.0.35.116,en,us
Google Play,9a53b38c-a476-4b15-8dd1-0e84f0ac5c1f,Ghadaa Hanyy,,ليس هناك حرية تعبيير,1,0,2023-10-22 02:13:41,,,437.0.0.35.116,en,us
Google Play,a296de66-f2f2-4125-95c2-9259fa651497,Ismail Ahmed,,لا يوجد حرية تعبير,1,0,2023-10-22 02:13:31,,,435.0.0.42.112,en,us
Google Play,71cb9090-2e8d-4c3f-babf-39726ee2b749,Janat Ch,,janag,1,0,2023-10-22 02:13:27,,,,en,us
Google Play,48dd8e2a-d894-4bdf-a89d-c30990165811,Khalid Walied,,Very bad,1,0,2023-10-22 02:13:23,,,436.0.0.35.101,en,us
Google Play,d5bd6ce1-10be-4198-9436-09cf7d87d72c,Abbadi Ayoub,,Lack of freedom of expression,1,0,2023-10-22 02:13:23,,,436.0.0.35.101,en,us
Google Play,28dd848d-91ac-4108-8ccd-c52739a998fb,khalil rdwaan,,لا يوجد حرية تعبير,1,0,2023-10-22 02:13:13,,,436.0.0.35.101,en,us
Google Play,bd8b24b8-9355-4671-a1be-6c58926e94ad,zouahi oualid,,"an app that claims to encourage and preserve freedom of expression, but it is a scam, and lie it is a manipulated app.",1,0,2023-10-22 02:13:12,,,436.0.0.35.101,en,us
Google Play,9f94229e-2007-49b4-9657-44195594b6d9,Ghada Fouad,,Biased to Israel.,1,0,2023-10-22 02:13:12,,,,en,us
Google Play,73a7b8b6-f54b-4596-a1ce-f051716c8542,litim naim,,لا توجد حرية تعبير,1,0,2023-10-22 02:13:05,,,431.0.0.30.108,en,us
Google Play,ca1fa062-cedc-4f8a-a0e5-0d205db1106e,Zahra Chouli,,vous partagez que des mensonges 🤮🤮,1,0,2023-10-22 02:13:00,,,436.0.0.35.101,en,us
Google Play,122a4096-9ee1-4957-a25c-1aa723bbc874,Ahmed El_Shafaey,,لا توجد حرية للتعبير عن الرأى,1,0,2023-10-22 02:12:55,,,436.0.0.35.101,en,us
Google Play,6b35f79d-f77e-4018-8b92-16304c549fda,Abderrahim Elwalidy,,A racist application that does not contain or support freedom of expression 😡👎👎👎👎👎,1,0,2023-10-22 02:12:46,,,433.0.0.31.111,en,us
Google Play,7015f68c-def9-4bc4-a36d-237c0c92e92f,Ahmed Ayman,,ليس هناك حرية تعبير,1,0,2023-10-22 02:12:39,,,437.0.0.35.116,en,us
Google Play,985e75b5-33c0-4862-a592-d9fdc3a5aa4d,Lowai Alkawarit,,"with the recent policy applying restrictions on certain users because of the manipulated policy by meta, it became obvious how freedom of speech is controlled",1,1,2023-10-22 02:12:25,,,436.0.0.35.101,en,us
Google Play,a1385708-4c9e-4308-b96c-5c66dc32736c,hamed Abdelmelek,,No free comment,1,1,2023-10-22 02:12:23,,,436.0.0.35.101,en,us
Google Play,ea48e2f8-ba19-492c-a7f8-eed596daf0ec,Mohamed Samir,,Bias for one faction over another and does not care about the lives of Palestinian children ￼,1,0,2023-10-22 02:12:13,,,436.0.0.35.101,en,us
Google Play,90d8e30c-c3d2-44e9-b659-26d02772d456,wesam salah,,No free speech,1,0,2023-10-22 02:12:03,,,,en,us
Google Play,da09e864-e8f6-4d98-9349-49681351952d,toka mostafa,,Helps terrorism ليس هناك حرية تعبير و يدعم الارهابيين,1,2,2023-10-22 02:11:59,,,436.0.0.35.101,en,us
Google Play,39914dc3-c772-4bc5-a2a3-e3ef9ade1b37,Amera Samy,,اهو كيفي كده,1,1,2023-10-22 02:11:53,,,436.0.0.35.101,en,us
Google Play,d5718ca3-9dda-4d4a-ad92-cd919523ac3a,Sohaib Laraba,,Incredible how this supposed to be free speech oriented social network completely being biased!!!,1,1,2023-10-22 02:11:52,,,436.0.0.35.101,en,us
Google Play,e484b2d5-fb87-4169-be27-4463175bc3d3,Osama El-Ganzory,,Baias,1,1,2023-10-22 02:11:44,,,437.0.0.35.116,en,us
Google Play,12c82b1f-0fd7-487b-9ea7-f28abfc39e0e,Maria Mari,,Without freedom of expression,1,1,2023-10-22 02:11:41,,,435.0.0.42.112,en,us
Google Play,e4d93c8c-5a7b-4319-aefd-40cbe97ad397,Abdallah Khaled,,There is no freedom,1,1,2023-10-22 02:11:31,,,437.0.0.35.116,en,us
Google Play,37f2cc56-bc42-4a55-85eb-9072477edf73,Ayman Hassan,,No free opinion,1,0,2023-10-22 02:11:31,,,436.0.0.35.101,en,us
Google Play,4da68d7b-dba1-458d-9d8f-372a1581bb35,Mahmoud Fathy,,ليس هناك حريه تعبير,1,0,2023-10-22 02:11:30,,,436.0.0.35.101,en,us
Google Play,d66f7992-793b-4fcb-873a-2b5c1b19180a,Ahmed Mahfouz,,حرية التعبير,1,0,2023-10-22 02:11:15,,,437.0.0.35.116,en,us
Google Play,615c3fcb-fbfa-4076-89af-e43b7d8480d3,Ethar Al-basrawi,,No democraci,1,0,2023-10-22 02:11:10,,,50.0.0.10.54,en,us
Google Play,2649e442-678a-40fe-9a89-33e3975a2aaa,Moshy Elgabry,,مفيش حرية تعبير,1,0,2023-10-22 02:11:06,,,437.0.0.35.116,en,us
Google Play,5ba12058-e4d2-4017-8931-90f29fd27ae2,Rinad Hamed,,No freedom of opinion,1,0,2023-10-22 02:10:59,,,,en,us
Google Play,e262cde8-481c-466e-aa92-27614d61dc4d,Omnia Hussein,,ليس هناك حرية تعبير,1,0,2023-10-22 02:10:54,,,434.0.0.36.115,en,us
Google Play,9da85445-0912-4207-b570-b1a8ad7216fe,Elhosseini Mahmoud,,"There is no freedom of expression, and there is rude and racist targeting against certain people",1,0,2023-10-22 02:10:54,,,187.0.0.43.81,en,us
Google Play,a0210913-dd7e-4fff-8733-c2359532fcd7,Ibrahim Abdelfattah,,No free opinion,1,0,2023-10-22 02:10:51,,,,en,us
Google Play,979feb23-0d63-4c36-b751-cd2997eafcd8,Amin Abdedaiem,,"Until u stop supporting killers, ur place is the garbage",1,0,2023-10-22 02:10:50,,,435.0.0.42.112,en,us
Google Play,79aae3a6-7904-40b7-84db-f6a35900cf09,Mohamed Nabeh,,ليس هناك حرية تعبير,1,0,2023-10-22 02:10:49,,,436.0.0.35.101,en,us
Google Play,e0635f01-d9fe-421b-8e08-2f2641fc869f,Ahmed Karem,,يوجد تفرقه عنصريه واضحه ولا يوجد حريه التعبير بالطبع انهو أسوأ برنامج في العالم👎🏻👎🏻👎🏻 There is clear racial discrimination and there is no freedom of expression of course it is the worst program in the world👎🏻👎🏻👎🏻,1,0,2023-10-22 02:10:44,,,436.0.0.35.101,en,us
Google Play,6ab345dc-94aa-4e48-8820-0bcb3b579316,Lana Adham,,لوغارتمية سيئة جدا,1,0,2023-10-22 02:10:37,,,436.0.0.35.101,en,us
Google Play,75d672dd-1410-4364-8ae7-6032c7014a02,Enas Hassan,,Take a lote of resources of phone RAM and BATTERY مسيس .ومنحاز,1,0,2023-10-22 02:10:31,,,437.0.0.35.116,en,us
Google Play,c6c06d58-4db0-4bb6-8bb6-6c01c6fa8243,Waseem M,,ليس هناك حرية تعبير,1,0,2023-10-22 02:10:31,,,293.0.0.43.120,en,us
Google Play,237b62db-d158-4ec0-98d3-46ccaa1ac76d,M o h a m e d g a m i n g,,الله اكبر,1,0,2023-10-22 02:10:27,,,436.0.0.35.101,en,us
Google Play,50045361-a170-43b9-b572-2de3c1b52b05,Kholoud Ahmad,,No democracy,1,0,2023-10-22 02:10:26,,,437.0.0.35.116,en,us
Google Play,923d4c42-9913-4a95-b032-ffc0b75e1e83,Adel Ahmed,,Take a lot of resources of phone Ram and Battary مسيس ومنحاز,1,2,2023-10-22 02:10:25,,,319.0.0.39.120,en,us
Google Play,32cef6a5-3e63-49ca-a90b-c06f6747bfc2,Jsjd Djdkskks,,لا نستطيع ان يكون لدينا حرية تعبير لان هناك حظر عند انتهاء التعليق👍🏻😠,1,0,2023-10-22 02:10:24,,,437.0.0.35.116,en,us
Google Play,10f4d22d-6c25-4ee3-95ba-c68425af6d27,bouchareb insaf,,لا يسمح بحرية التعبير,1,0,2023-10-22 02:10:18,,,,en,us
Google Play,21089d3c-4e38-49e0-98f2-09afeb5ee36c,Adham Oscar,,The worst app ever has been use it.,1,0,2023-10-22 02:09:59,,,345.0.0.34.118,en,us
Google Play,13aa47c5-36b5-45e7-aabd-2ebe9522a533,Bdur Afifi,,An dishonest platform,1,0,2023-10-22 02:09:57,,,437.0.0.35.116,en,us
Google Play,c568de71-43b6-4a0b-9fc3-df7a00a94c4c,Eman Sharf,,ليس هناك حرية تعبير,1,0,2023-10-22 02:09:55,,,436.0.0.35.101,en,us
Google Play,9cab35bd-3ab0-487a-8ba9-4a543e8003c9,Ameera Gouda,,لا يوجد حرية تعبير,1,0,2023-10-22 02:09:54,,,436.0.0.35.101,en,us
Google Play,b92536ef-6d21-4128-8ac0-b35d1b9d0042,aicha meziani,,خدمة رديئة ومجحف للغاية . لا توجد حرية الرأي والتعبير لا نشعر بالأمان. تقيد التعبير . تطبيق صهيوني,1,0,2023-10-22 02:09:45,,,436.0.0.35.101,en,us
Google Play,6a444157-dabe-4c91-8e8d-996ef0012749,Omar Sadli,,عدم وجود حرية التعبير,1,0,2023-10-22 02:09:42,,,419.0.0.37.71,en,us
Google Play,09cfed1c-2895-444a-b752-116f8e92b0b9,Mohamed Keshk,,تطبيق عنصري لا يسمح بحرية تعبير الرأي,1,0,2023-10-22 02:09:37,,,,en,us
Google Play,a3b14d46-889f-451d-920f-fcadf7c97310,banzema ceratoo,,لا يوجد حريه تعبير,1,0,2023-10-22 02:09:36,,,437.0.0.35.116,en,us
Google Play,9dc8317e-da57-4612-9bcb-25333d219ad6,Abdoucha Ben,,This platform and their founders don't respect our thoughts,1,0,2023-10-22 02:09:30,,,436.0.0.35.101,en,us
Google Play,a80feb30-b398-492e-bafd-2f78033df10d,Ahmed Awad,,No free speech allowed.,1,0,2023-10-22 02:09:26,,,437.0.0.35.116,en,us
Google Play,d7664350-3b41-469c-a71d-c86073d829bd,Ahmed Said,,An application that is very biased towards Israel and ignores the siege on civilians.,1,0,2023-10-22 02:09:21,,,436.0.0.35.101,en,us
Google Play,a6eb84d0-93bf-4dcb-ba89-d9df4a86951f,Belkiss Hamdane,,ليس هناك حرية تعبير,1,0,2023-10-22 02:09:17,,,436.0.0.35.101,en,us
Google Play,be5dbad1-0f7e-453c-aaff-6a5b162d3a54,mario ahmed,,There's no freedom of expression ..Free P@lestine,1,0,2023-10-22 02:09:11,,,318.0.0.39.154,en,us
Google Play,e6f63d7e-388c-4890-88e5-cbe15edf3634,Khaled Deap,,No freedom of expression,1,0,2023-10-22 02:09:10,,,436.0.0.35.101,en,us
Google Play,5f3010f0-df07-4b72-8da4-f73a37231ec5,Marooma Aljamal,,it's not democrats not good,1,0,2023-10-22 02:09:01,,,436.0.0.35.101,en,us
Google Play,7407047a-63ff-4f6f-b7d6-9b54cb3e94cd,mohamed ezzat,,تطبيق عنصري,1,0,2023-10-22 02:09:00,,,437.0.0.35.116,en,us
Google Play,ceef3fa5-968c-4174-b0d8-7b5dfcfa53fc,Mona Ibrahim,,No freedom of speech 👎🏼,1,0,2023-10-22 02:08:50,,,437.0.0.35.116,en,us
Google Play,d6857b98-4c27-4d45-9771-f52910d3825d,Hiba Hourani,,No freedom of speech and disregard to racist remarks or actions reported,1,0,2023-10-22 02:08:45,,,437.0.0.35.116,en,us
Google Play,a4c43615-ffb0-4e81-80d0-478e068a61a0,احمد سلامة,,It's too bad there is no room to express an opinion,1,0,2023-10-22 02:08:45,,,,en,us
Google Play,12fb2e16-dadf-4914-992f-dcdec9954e17,Toleen Homaid,,ليس هناك حرية تعبير🤬🤬😡,1,0,2023-10-22 02:08:44,,,437.0.0.35.116,en,us
Google Play,1fee0bb8-19a8-4389-962b-dcfac331cefb,Mohamed Abdelgawad,,No freedom of speech,1,0,2023-10-22 02:08:40,,,435.0.0.42.112,en,us
Google Play,254e837a-44b3-4eb9-83b6-16d8e4f25830,Ali Shalaby,,Complete bias of Israel,1,0,2023-10-22 02:08:31,,,436.0.0.35.101,en,us
Google Play,f2e9e402-13c3-467a-b4db-c120e071d558,Mahamed Shafik,,التحيز المطلق لإسرائيل,1,0,2023-10-22 02:08:29,,,437.0.0.35.116,en,us
Google Play,c7cf615a-6111-4066-b7d0-e8022b1d23e9,reem waly,,ليس هناك حرية تعبير,1,0,2023-10-22 02:08:28,,,437.0.0.35.116,en,us
Google Play,83e57dd1-90a6-49d1-92ff-0638fd7f679b,Malek benbekhti,,i didn't like it,1,0,2023-10-22 02:08:28,,,,en,us
Google Play,2aa93793-93d9-4545-9994-1ce325b6f302,marwa assem,,No freedoms or democrats,1,0,2023-10-22 02:08:24,,,434.0.0.36.115,en,us
Google Play,04071524-94e9-4f62-8f4f-d36356ec0218,Abdo Elroosy,,ليس هناك حرية تعبير,1,0,2023-10-22 02:08:19,,,435.0.0.42.112,en,us
Google Play,b1c3ba18-88f2-43c6-8038-fdec8b9a65b1,Karim abdelghany,,Courging racism,1,0,2023-10-22 02:08:17,,,436.0.0.35.101,en,us
Google Play,7324c076-0140-4f94-b324-87553e2cb98e,اشرف عبد الخالق,,Races,1,0,2023-10-22 02:08:07,,,437.0.0.35.116,en,us
Google Play,8134ff7c-996f-4393-9ca0-78f5f81e89d2,Atsamnia Hamza,,There is no freedom to talk,1,0,2023-10-22 02:08:04,,,436.0.0.35.101,en,us
Google Play,7dd15cb1-d963-4d9d-920f-cc847e4f2d0c,EJ Pilarski,,"This is full of garbage. As of 10/23, my current gripe is the comment ranking system. Make ""all comments"" the default. Your opinion of ""most relevant"" is garbage.",1,0,2023-10-22 02:08:01,,,437.0.0.35.116,en,us
Google Play,50cd0551-6ee0-497d-b5fd-7eaec86675df,Marwa Menisy,,There is no opinion's freedom,1,0,2023-10-22 02:08:01,,,437.0.0.35.116,en,us
Google Play,5ce443eb-20d5-483f-afe3-d5cecb080549,MADAGHNA BRAHIM,,"There is no freedom of expression, It is biased toward the Israeli side, as all posts related to it are deleted Al-Manar deletes the link to the Israeli aggression against Gaza.",1,1,2023-10-22 02:07:58,,,437.0.0.35.116,en,us
Google Play,68c6be5c-d866-466c-ad77-edb651b9852a,Firas,,No freedom of expression,1,0,2023-10-22 02:07:38,,,437.0.0.35.116,en,us
Google Play,af3a854e-43f2-433d-bb37-3e1cf095827b,Diaa Benhsain,,Censurr,1,1,2023-10-22 02:07:26,,,437.0.0.35.116,en,us
Google Play,18d0bbcd-0f63-42e1-9754-0524a4d7c96a,مجددة الأمة,,Facebook does not recognize freedom of expression or humanity It supports unjust governments,1,0,2023-10-22 02:07:16,,,436.0.0.35.101,en,us
Google Play,d509b4a5-1daf-4b79-9513-dc45355ef9f5,mohamed diyab,,No freedom of speech,1,0,2023-10-22 02:07:12,,,436.0.0.35.101,en,us
Google Play,168bc204-e7ba-4ff0-8346-0c00430059a9,The King,,عنصري التحيز الكامل لاسرائيل,1,1,2023-10-22 02:07:11,,,437.0.0.35.116,en,us
Google Play,b3da7470-ecef-4012-be87-b6f0ec163a98,Zine Zine,,لا يدعم حرية التعبير,1,0,2023-10-22 02:07:07,,,435.0.0.42.112,en,us
Google Play,ec8b20d0-be50-4f74-a316-eae8724dc3c0,ihab Arafat,,A platform to restrict freedoms,1,0,2023-10-22 02:07:05,,,437.0.0.35.116,en,us
Google Play,98bad5da-762f-4745-b3e7-98382cf5914b,naglaa mahgoub,,ليس هناك حرية تعبير,1,0,2023-10-22 02:06:55,,,436.0.0.35.101,en,us
Google Play,bbdaee40-59b7-4c6a-b377-10be36caa949,Rachid Abibsi,,Free,1,0,2023-10-22 02:06:51,,,437.0.0.35.116,en,us
Google Play,a19032ad-af97-4b5c-8a3b-b51291222e21,Eva A,,ydkm fih,1,0,2023-10-22 02:06:45,,,406.0.0.26.90,en,us
Google Play,35966a42-8b44-4463-bf88-758d6c66f314,Hossam Omar,,There's no free opinion,1,0,2023-10-22 02:06:42,,,435.0.0.42.112,en,us
Google Play,dde8e708-1544-47ca-9f0b-a6871698ebcf,Hayet Aicha,,Do not give the full right of expressing,1,0,2023-10-22 02:06:33,,,332.0.0.23.111,en,us
Google Play,ff837e7e-d2d1-4729-b44f-745bb0b35dad,Wagida Elmofty,,لانحيازه السافر لاسرائيل,1,0,2023-10-22 02:06:30,,,437.0.0.35.116,en,us
Google Play,0b48851a-ca11-4196-a681-0931a170b015,blue stars,,Useless app,1,0,2023-10-22 02:06:26,,,,en,us
Google Play,ad8c63b5-57ca-4a4e-9c05-06cfc3d0e5fc,mohamed fathy,,لا يدعم حرية التعبير,1,0,2023-10-22 02:06:21,,,416.0.0.35.85,en,us
Google Play,e5b35c5e-ad4b-46d2-80f7-03c73b0ff39b,Merna Rekka,,No free opinion,1,0,2023-10-22 02:06:20,,,437.0.0.35.116,en,us
Google Play,185a71a9-89a3-40a7-b2a1-1b710abd8506,omar teacher,,Double standards,1,0,2023-10-22 02:06:17,,,431.0.0.30.108,en,us
Google Play,4af0fc92-f9dc-4932-afa3-0e50d060f8fb,Raouf Douache,,I don't like this app 👎,1,0,2023-10-22 02:06:17,,,436.0.0.35.101,en,us
Google Play,75b84400-58f4-4fd5-b346-f0e05af2fbe7,Abdel Jalil Essofyâny,,Against freedom of expression.,1,0,2023-10-22 02:06:12,,,437.0.0.35.116,en,us
Google Play,e5bfbcf8-2829-44af-aaac-4bcefb80bd21,Wassim Elhawli,,لا يوجد حرية تعبير ابدا,1,0,2023-10-22 02:06:06,,,437.0.0.35.116,en,us
Google Play,79d79802-2e51-4e8b-8f58-81e5791ec667,Ehab Elzieny,,Do not allow freedom of speech,1,0,2023-10-22 02:06:02,,,437.0.0.35.116,en,us
Google Play,eebbe6fe-0cb4-4e36-89be-aba6e5e7e106,ahmed samir Abdalla,,لا توجد حريه تعبير,1,0,2023-10-22 02:06:02,,,436.0.0.35.101,en,us
Google Play,0f9dcc32-880a-481f-84f0-fb32ff849aeb,A Google user,,no freedom of speech,1,0,2023-10-22 02:05:58,,,436.0.0.35.101,en,us
Google Play,69882b7b-fd80-41b6-8c7d-6472372f48da,Up Th,,Cant accept the truth and ban whi said it,1,0,2023-10-22 02:05:57,,,,en,us
Google Play,78952246-5eb0-4eb4-b784-3b7b8940f9ac,Baher Massoud,,No free opinion,1,0,2023-10-22 02:05:55,,,437.0.0.35.116,en,us
Google Play,d1d52b8f-74a2-45c6-9ffd-dd120dd6ea73,alaa batal,,You are not free to write your opinion,1,0,2023-10-22 02:05:55,,,437.0.0.35.116,en,us
Google Play,7267d2d1-0ea5-431a-9ea2-2348764f64c5,Ahmed Tahawey,,ليس هناك حرية تعبير بالنسبه للعرب,1,0,2023-10-22 02:05:49,,,437.0.0.35.116,en,us
Google Play,c35f41dc-d22e-489c-8847-eb2e1084c65e,hoda hodroj,,ليس هناك حرية تعبير,1,0,2023-10-22 02:05:44,,,437.0.0.35.116,en,us
Google Play,bbe8b463-4d6d-4a4c-99a3-fad59da952ea,Karim Ouaakka,,لان لا يوجد العدل في هدا التطبيق ، هناك فئة تستطيع التعبير بكل حرية ، وفئة مقموعة من حرية التعبير ما هدا الهراء !!,1,0,2023-10-22 02:05:44,,,436.0.0.35.101,en,us
Google Play,6416f61b-1f4e-4a38-8484-cae82af34c47,Aya Salah,,لايوجد حرية رأى,1,0,2023-10-22 02:05:22,,,436.0.0.35.101,en,us
Google Play,be19cf19-7d90-4bfb-9792-26f9a08436d9,Ahmed Sherif,,ليس هناك حريه للتعبير,1,0,2023-10-22 02:05:21,,,436.0.0.35.101,en,us
Google Play,7ff0fc4b-7b4d-45b0-bbab-17ab5089b3f6,Mohamed Elgendy,,تطبيق عنصري متحيز للإهارب الصهيوني المحتل للأراضي الفلسطينية ومؤيد لدولة دينية قائمة على خرافات تلمودية,1,0,2023-10-22 02:05:09,,,436.0.0.35.101,en,us
Google Play,cb25044f-af25-4074-bc2d-acde42574986,Mimou Daddi,,Racist program,1,0,2023-10-22 02:05:06,,,,en,us
Google Play,1c58dc58-3599-408d-942d-c655f6f820a9,Eslam Fahmy,,ليس هناك حريه تعبير,1,0,2023-10-22 02:05:06,,,437.0.0.35.116,en,us
Google Play,783248ed-6bbd-4e18-8b19-0dd6ddda52e4,Manar Hafez,,ليس هناك احترام لحرية التعبير عن الرأى,1,0,2023-10-22 02:05:02,,,436.0.0.35.101,en,us
Google Play,59258c62-4813-490a-af64-b3efa35950a8,Ahmed Diaa,,لا يوجد حرية تعبير,1,0,2023-10-22 02:04:58,,,437.0.0.35.116,en,us
Google Play,a0da7014-ecf7-484a-87ef-43831a857493,Mostafa Arafat,,Not fair,1,0,2023-10-22 02:04:55,,,435.0.0.42.112,en,us
Google Play,e7c55a82-48fe-483a-a703-9e0126c06654,abood alhajeh,,لا يوجد حرية التعبير,1,0,2023-10-22 02:04:55,,,436.0.0.35.101,en,us
Google Play,607393a5-a22a-4c3a-bc15-1578975ce0b8,Khaled Omar,,No freedom of speech,1,0,2023-10-22 02:04:47,,,436.0.0.35.101,en,us
Google Play,923d42ee-6379-4253-bead-57bf9a297894,أدهـوم _Adho0m,,There is no freedom of speech in this application. Free Palestine always and forever,1,0,2023-10-22 02:04:41,,,392.2.0.33.108,en,us
Google Play,fc815012-19b8-43cc-84c0-ca272a3c5d94,ABDERRAHMENE dz,,Laggy,1,0,2023-10-22 02:04:36,,,436.0.0.35.101,en,us
Google Play,cec28377-aed5-419b-b785-768159179b8e,Sara Hussein,,There is no changes to express your opinion if the facebook mangers dont like it,1,0,2023-10-22 02:04:35,,,436.0.0.35.101,en,us
Google Play,c117dbfb-683f-4fea-975e-8c0aa44ea177,hussein abd elghany,,Fkkk mark,1,0,2023-10-22 02:04:30,,,235.0.0.38.118,en,us
Google Play,91466843-dd8e-4beb-b1f3-74a38094ae56,-_- JoRo,,ليس هناك حرية تعبير,1,0,2023-10-22 02:04:22,,,436.0.0.35.101,en,us
